MFGORDTYP,MFGORD,Material,MFGPLANT,Production Date,MFGORDACTLSTARTDT,Hold Date,MFGYEAR,PlantName,WorkCenterText,Disposition,MaterialName,MaterialType,MaterialTypeName,MaterialGroupName,Inv_C,PMIC,SKUCRTDT,CS,PAK,Bottle_Code,Item Description ,Unit_Sz_Desc,Label_Flavor_C,Prod_Color_C,Plan_Brand_C,Plan_Brand_Desc,PKGFMT,PKGFMT_D,PAKATTR,PAKATTR_D,CLOS_RPA_ID,Item Type,Line_of_Business_Desc,Cases Reworked,casesProduced,Cost,BatchNumber,DEFECT_CODE,DEFECT_TEXT,KURZTEXT,Origin Plant,SRC,SRCORDTYP,SRCORDERNO,SRCMATERIAL,SRCBATCH,SRCPLANT,WORKCENTER,SRCRCPTQTY,VENDOR,VENDORNAME,BATCH_CRTDT,BATCH_EXPIREDT,BATCH_SHIPBYDT,ORD_LONG_TEXT,RUNTIMESTAMP,Year,Cateogry,SubCat,GroupedCat,Site,WO Sum,Month,Quarter,Rework Lag,L1 Root Cause,L2 Root Cause,Rework Cost,Release Rate
ZP03,3109284,110078471,1123,6/27/2024,9/26/2024,9/26/2024,2024,Gallo RDC FL BWC-FL-15003,Rework Non Value Add 01,Rework,LAMARC DOC PRSCO 187ML 24EA NV OS,ZHWA,Trading Goods,Gallo Finished Good,OS,000000000000003750OS,45245,24,,6374,187ML CHAM BTL,187ML,PRO,WHT,LAM,LA MARCA,GLASS_BOTTLE,GLASS_BOTTLE - BTL,,,,,Commercial,"5,400","3,456","4,938.59",20240319,WLBL,WINE,P-LABEL,1128,PO,,"4502809611, 4502809615, 4502809617, 4502809618, 4502809619, 4502809620, 4502809621, 4502809622, 4502809626, 4502809627",110078471,20240319,1178,,7356,436526,LA MARCA VINI E SPUMANTI SCA,5/6/2024,7/1/2025,7/1/2025,WRONG UPC ON BACK LABEL.  HAND APPLY CORRECT UPC STICKER OVER EXISTING UPC.,12/23/2025 9:44,2024,Inputs,Label,P-LABEL,RDC FL,0.2,9,3,143,Material,UPC Issue,,
ZP03,3113756,110078471,1120,9/26/2024,10/29/2024,10/30/2024,2024,Gallo RDC TX  BWC-TX-101,Rework Non Value Add 01,Rework,LAMARC DOC PRSCO 187ML 24EA NV OS,ZHWA,Trading Goods,Gallo Finished Good,OS,000000000000003750OS,45245,24,,6374,187ML CHAM BTL,187ML,PRO,WHT,LAM,LA MARCA,GLASS_BOTTLE,GLASS_BOTTLE - BTL,,,,,Commercial,"1,656","6,912","9,980.94",20240319,WLBL,WINE,P-LABEL,1128,PO,,"4502809611, 4502809615, 4502809617, 4502809618, 4502809619, 4502809620, 4502809621, 4502809622, 4502809626, 4502809627",110078471,20240319,1178,,7356,436526,LA MARCA VINI E SPUMANTI SCA,5/6/2024,7/1/2025,7/1/2025,WRONG UPC ON BACK LABEL.  HAND APPLY CORRECT UPC STICKER OVER EXISTING UPC.,12/23/2025 9:44,2024,Inputs,Label,P-LABEL,RDC TX,0.125,10,4,177,Material,UPC Issue,,
ZP03,3113881,110078471,1121,9/26/2024,11/14/2024,11/21/2024,2024,Gallo RDC MO BWC-MO-15004,Rework Non Value Add 01,Rework,LAMARC DOC PRSCO 187ML 24EA NV OS,ZHWA,Trading Goods,Gallo Finished Good,OS,000000000000003750OS,45245,24,,6374,187ML CHAM BTL,187ML,PRO,WHT,LAM,LA MARCA,GLASS_BOTTLE,GLASS_BOTTLE - BTL,,,,,Commercial,"2,460","3,384","4,903.42",20240319,WLBL,WINE,P-LABEL,1128,PO,,"4502809611, 4502809615, 4502809617, 4502809618, 4502809619, 4502809620, 4502809621, 4502809622, 4502809626, 4502809627",110078471,20240319,1178,,7356,436526,LA MARCA VINI E SPUMANTI SCA,5/6/2024,7/1/2025,7/1/2025,WRONG UPC ON BACK LABEL.  HAND APPLY CORRECT UPC STICKER OVER EXISTING UPC.,12/23/2025 9:44,2024,Inputs,Label,P-LABEL,RDC MO,0.166666667,11,4,199,Material,UPC Issue,,
ZP03,3113703,110078471,1120,9/24/2024,10/10/2024,10/10/2024,2024,Gallo RDC TX  BWC-TX-101,Rework Non Value Add 01,Rework,LAMARC DOC PRSCO 187ML 24EA NV OS,ZHWA,Trading Goods,Gallo Finished Good,OS,000000000000003750OS,45245,24,,6374,187ML CHAM BTL,187ML,PRO,WHT,LAM,LA MARCA,GLASS_BOTTLE,GLASS_BOTTLE - BTL,,,,,Commercial,"1,656","1,728","2,504.44",20240319,WLBL,WINE,P-LABEL,1128,PO,,"4502809611, 4502809615, 4502809617, 4502809618, 4502809619, 4502809620, 4502809621, 4502809622, 4502809626, 4502809627",110078471,20240319,1178,,7356,436526,LA MARCA VINI E SPUMANTI SCA,5/6/2024,7/1/2025,7/1/2025,WRONG UPC ON BACK LABEL.  HAND APPLY CORRECT UPC STICKER OVER EXISTING UPC.,12/23/2025 9:44,2024,Inputs,Label,P-LABEL,RDC TX,0.083333333,10,4,157,Material,UPC Issue,,
ZP03,3113885,110078471,1125,9/26/2024,11/5/2024,10/31/2024,2024,Gallo RDC PA BWC-PA-241,Rework Non Value Add 01,Rework,LAMARC DOC PRSCO 187ML 24EA NV OS,ZHWA,Trading Goods,Gallo Finished Good,OS,000000000000003750OS,45245,24,,6374,187ML CHAM BTL,187ML,PRO,WHT,LAM,LA MARCA,GLASS_BOTTLE,GLASS_BOTTLE - BTL,,,,,Commercial,"1,728","8,640","12,328.61",20240319,WLBL,WINE,P-LABEL,1128,PO,,"4502809611, 4502809615, 4502809617, 4502809618, 4502809619, 4502809620, 4502809621, 4502809622, 4502809626, 4502809627",110078471,20240319,1178,,7356,436526,LA MARCA VINI E SPUMANTI SCA,5/6/2024,7/1/2025,7/1/2025,WRONG UPC ON BACK LABEL.  HAND APPLY CORRECT UPC STICKER OVER EXISTING UPC.,12/23/2025 9:44,2024,Inputs,Label,P-LABEL,RDC PA,0.166666667,11,4,178,Material,UPC Issue,,
ZP03,3114378,110078471,1178,10/8/2024,10/8/2024,10/8/2024,2024,CCO Chester County,CCO RECOUP,Release,LAMARC DOC PRSCO 187ML 24EA NV OS,ZHWA,Trading Goods,Gallo Finished Good,OS,000000000000003750OS,45245,24,,6374,187ML CHAM BTL,187ML,PRO,WHT,LAM,LA MARCA,GLASS_BOTTLE,GLASS_BOTTLE - BTL,,,,,Commercial,"4,411","16,128","23,277.71",20240410,WLBL,WINE,P-LABEL,1178,PO,,"4502809646, 4502809650, 4502809652, 4502809653, 4502809655",110078471,20240410,1178,,6432,436526,LA MARCA VINI E SPUMANTI SCA,5/29/2024,7/1/2025,7/1/2025,,12/23/2025 9:44,2024,Prod,Label,P-LABEL,CCO,0.052631579,10,4,132,Material,Other,,
ZP03,3113758,110078471,1120,9/26/2024,11/14/2024,11/14/2024,2024,Gallo RDC TX  BWC-TX-101,Rework Non Value Add 01,Rework,LAMARC DOC PRSCO 187ML 24EA NV OS,ZHWA,Trading Goods,Gallo Finished Good,OS,000000000000003750OS,45245,24,,6374,187ML CHAM BTL,187ML,PRO,WHT,LAM,LA MARCA,GLASS_BOTTLE,GLASS_BOTTLE - BTL,,,,,Commercial,360,"1,728","2,489.76",20240319,WLBL,WINE,P-LABEL,1128,PO,,"4502809611, 4502809615, 4502809617, 4502809618, 4502809619, 4502809620, 4502809621, 4502809622, 4502809626, 4502809627",110078471,20240319,1178,,7356,436526,LA MARCA VINI E SPUMANTI SCA,5/6/2024,7/1/2025,7/1/2025,WRONG UPC ON BACK LABEL.  HAND APPLY CORRECT UPC STICKER OVER EXISTING UPC.,12/23/2025 9:44,2024,Inputs,Label,P-LABEL,RDC TX,0.142857143,11,4,192,Material,UPC Issue,,
ZP03,3113757,110078471,1120,9/26/2024,11/5/2024,11/7/2024,2024,Gallo RDC TX  BWC-TX-101,Rework Non Value Add 01,Rework,LAMARC DOC PRSCO 187ML 24EA NV OS,ZHWA,Trading Goods,Gallo Finished Good,OS,000000000000003750OS,45245,24,,6374,187ML CHAM BTL,187ML,PRO,WHT,LAM,LA MARCA,GLASS_BOTTLE,GLASS_BOTTLE - BTL,,,,,Commercial,"2,016","6,912","9,980.94",20240319,WLBL,WINE,P-LABEL,1128,PO,,"4502809611, 4502809615, 4502809617, 4502809618, 4502809619, 4502809620, 4502809621, 4502809622, 4502809626, 4502809627",110078471,20240319,1178,,7356,436526,LA MARCA VINI E SPUMANTI SCA,5/6/2024,7/1/2025,7/1/2025,WRONG UPC ON BACK LABEL.  HAND APPLY CORRECT UPC STICKER OVER EXISTING UPC.,12/23/2025 9:44,2024,Inputs,Label,P-LABEL,RDC TX,0.090909091,11,4,185,Material,UPC Issue,,
ZP03,3109285,110078471,1123,6/27/2024,10/1/2024,10/1/2024,2024,Gallo RDC FL BWC-FL-15003,Rework Non Value Add 01,Rework,LAMARC DOC PRSCO 187ML 24EA NV OS,ZHWA,Trading Goods,Gallo Finished Good,OS,000000000000003750OS,45245,24,,6374,187ML CHAM BTL,187ML,PRO,WHT,LAM,LA MARCA,GLASS_BOTTLE,GLASS_BOTTLE - BTL,,,,,Commercial,"5,184","1,728","2,477.07",20240325,WLBL,WINE,P-LABEL,1178,PO,,4502809630,110078471,20240325,1178,,936,436526,LA MARCA VINI E SPUMANTI SCA,5/17/2024,7/1/2025,7/1/2025,WRONG UPC ON BACK LABEL.  HAND APPLY CORRECT UPC STICKER OVER EXISTING UPC.,12/23/2025 9:44,2024,Inputs,Label,P-LABEL,RDC FL,0.125,10,4,137,Material,UPC Issue,,
ZP03,3114378,110078471,1178,10/8/2024,10/8/2024,10/8/2024,2024,CCO Chester County,CCO RECOUP,Release,LAMARC DOC PRSCO 187ML 24EA NV OS,ZHWA,Trading Goods,Gallo Finished Good,OS,000000000000003750OS,45245,24,,6374,187ML CHAM BTL,187ML,PRO,WHT,LAM,LA MARCA,GLASS_BOTTLE,GLASS_BOTTLE - BTL,,,,,Commercial,"4,411","1,152","1,688.45",20240403,WLBL,WINE,P-LABEL,1178,PO,,"4502809600, 4502809645",110078471,20240403,1178,,3000,436526,LA MARCA VINI E SPUMANTI SCA,4/22/2024,7/1/2025,7/1/2025,,12/23/2025 9:44,2024,Prod,Label,P-LABEL,CCO,0.052631579,10,4,169,Material,Other,,
ZP03,3114378,110078471,1178,10/8/2024,10/8/2024,10/8/2024,2024,CCO Chester County,CCO RECOUP,Release,LAMARC DOC PRSCO 187ML 24EA NV OS,ZHWA,Trading Goods,Gallo Finished Good,OS,000000000000003750OS,45245,24,,6374,187ML CHAM BTL,187ML,PRO,WHT,LAM,LA MARCA,GLASS_BOTTLE,GLASS_BOTTLE - BTL,,,,,Commercial,"4,411","1,872","2,743.73",20240306,WLBL,WINE,P-LABEL,1178,PO,,"4502809597, 4502809602, 4502809603, 4502809604",110078471,20240306,1178,,1759,436526,LA MARCA VINI E SPUMANTI SCA,4/22/2024,7/1/2025,7/1/2025,,12/23/2025 9:44,2024,Prod,Label,P-LABEL,CCO,0.052631579,10,4,169,Material,Other,,
ZP03,3114378,110078471,1178,10/8/2024,10/8/2024,10/8/2024,2024,CCO Chester County,CCO RECOUP,Release,LAMARC DOC PRSCO 187ML 24EA NV OS,ZHWA,Trading Goods,Gallo Finished Good,OS,000000000000003750OS,45245,24,,6374,187ML CHAM BTL,187ML,PRO,WHT,LAM,LA MARCA,GLASS_BOTTLE,GLASS_BOTTLE - BTL,,,,,Commercial,"4,411","6,336","9,241.41",20240320,WLBL,WINE,P-LABEL,1178,PO,,"4502809617, 4502809618, 4502809620, 4502809621, 4502809622, 4502809624, 4502809625, 4502809626, 4502809627",110078471,20240320,1178,,8112,436526,LA MARCA VINI E SPUMANTI SCA,5/6/2024,7/1/2025,7/1/2025,,12/23/2025 9:44,2024,Prod,Label,P-LABEL,CCO,0.052631579,10,4,155,Material,Other,,
ZP03,3109290,110078471,1128,6/27/2024,7/2/2024,7/30/2024,2024,Gallo CDC IL BWC-IL-15002,Rework Non Value Add 01,Rework,LAMARC DOC PRSCO 187ML 24EA NV OS,ZHWA,Trading Goods,Gallo Finished Good,OS,000000000000003750OS,45245,24,,6374,187ML CHAM BTL,187ML,PRO,WHT,LAM,LA MARCA,GLASS_BOTTLE,GLASS_BOTTLE - BTL,,,,,Commercial,"6,120","1,728","2,461.01",20240305,WLBL,WINE,P-LABEL,1128,PO,,"4502809599, 4502809601, 4502809602, 4502809603, 4502809604",110078471,20240305,1178,,6065,436526,LA MARCA VINI E SPUMANTI SCA,4/22/2024,7/1/2025,7/1/2025,WRONG UPC ON BACK LABEL.  HAND APPLY CORRECT UPC STICKER OVER EXISTING UPC.,12/23/2025 9:44,2024,Inputs,Label,P-LABEL,CDC IL,0.1,7,3,99,Material,UPC Issue,,
ZP03,3109287,110078471,1125,6/27/2024,7/9/2024,7/31/2024,2024,Gallo RDC PA BWC-PA-241,Rework Non Value Add 01,Rework,LAMARC DOC PRSCO 187ML 24EA NV OS,ZHWA,Trading Goods,Gallo Finished Good,OS,000000000000003750OS,45245,24,,6374,187ML CHAM BTL,187ML,PRO,WHT,LAM,LA MARCA,GLASS_BOTTLE,GLASS_BOTTLE - BTL,,,,,Commercial,"5,040","3,456","4,847.73",20240305,WLBL,WINE,P-LABEL,1128,PO,,"4502809599, 4502809601, 4502809602, 4502809603, 4502809604",110078471,20240305,1178,,6065,436526,LA MARCA VINI E SPUMANTI SCA,4/22/2024,7/1/2025,7/1/2025,WRONG UPC ON BACK LABEL.  HAND APPLY CORRECT UPC STICKER OVER EXISTING UPC.,12/23/2025 9:44,2024,Inputs,Label,P-LABEL,RDC PA,0.166666667,7,3,100,Material,UPC Issue,,
ZP03,3113757,110078471,1120,9/26/2024,11/5/2024,11/7/2024,2024,Gallo RDC TX  BWC-TX-101,Rework Non Value Add 01,Rework,LAMARC DOC PRSCO 187ML 24EA NV OS,ZHWA,Trading Goods,Gallo Finished Good,OS,000000000000003750OS,45245,24,,6374,187ML CHAM BTL,187ML,PRO,WHT,LAM,LA MARCA,GLASS_BOTTLE,GLASS_BOTTLE - BTL,,,,,Commercial,"2,016","1,728","2,495.24",20240402,WLBL,WINE,P-LABEL,1178,PO,,"4502809645, 4502809648, 4502809654",110078471,20240402,1178,,5064,436526,LA MARCA VINI E SPUMANTI SCA,5/29/2024,7/1/2025,7/1/2025,WRONG UPC ON BACK LABEL.  HAND APPLY CORRECT UPC STICKER OVER EXISTING UPC.,12/23/2025 9:44,2024,Inputs,Label,P-LABEL,RDC TX,0.090909091,11,4,162,Material,UPC Issue,,
ZP03,3114378,110078471,1178,10/8/2024,10/8/2024,10/8/2024,2024,CCO Chester County,CCO RECOUP,Release,LAMARC DOC PRSCO 187ML 24EA NV OS,ZHWA,Trading Goods,Gallo Finished Good,OS,000000000000003750OS,45245,24,,6374,187ML CHAM BTL,187ML,PRO,WHT,LAM,LA MARCA,GLASS_BOTTLE,GLASS_BOTTLE - BTL,,,,,Commercial,"4,411","1,440","2,110.57",20240318,WLBL,WINE,P-LABEL,1178,PO,,"4502809612, 4502809614, 4502809615, 4502809616, 4502809617",110078471,20240318,1178,,5292,436526,LA MARCA VINI E SPUMANTI SCA,5/7/2024,7/1/2025,7/1/2025,,12/23/2025 9:44,2024,Prod,Label,P-LABEL,CCO,0.052631579,10,4,154,Material,Other,,
ZP03,3113756,110078471,1120,9/26/2024,10/29/2024,10/30/2024,2024,Gallo RDC TX  BWC-TX-101,Rework Non Value Add 01,Rework,LAMARC DOC PRSCO 187ML 24EA NV OS,ZHWA,Trading Goods,Gallo Finished Good,OS,000000000000003750OS,45245,24,,6374,187ML CHAM BTL,187ML,PRO,WHT,LAM,LA MARCA,GLASS_BOTTLE,GLASS_BOTTLE - BTL,,,,,Commercial,"1,656","5,184","7,485.70",20240402,WLBL,WINE,P-LABEL,1178,PO,,"4502809645, 4502809648, 4502809654",110078471,20240402,1178,,5064,436526,LA MARCA VINI E SPUMANTI SCA,5/29/2024,7/1/2025,7/1/2025,WRONG UPC ON BACK LABEL.  HAND APPLY CORRECT UPC STICKER OVER EXISTING UPC.,12/23/2025 9:44,2024,Inputs,Label,P-LABEL,RDC TX,0.125,10,4,154,Material,UPC Issue,,
ZP03,3114378,110078471,1178,10/8/2024,10/8/2024,10/8/2024,2024,CCO Chester County,CCO RECOUP,Release,LAMARC DOC PRSCO 187ML 24EA NV OS,ZHWA,Trading Goods,Gallo Finished Good,OS,000000000000003750OS,45245,24,,6374,187ML CHAM BTL,187ML,PRO,WHT,LAM,LA MARCA,GLASS_BOTTLE,GLASS_BOTTLE - BTL,,,,,Commercial,"4,411","1,440","2,110.57",20240301,WLBL,WINE,P-LABEL,1178,PO,,"4502809593, 4502809595, 4502809596, 4502809597, 4502809598",110078471,20240301,1178,,6336,436526,LA MARCA VINI E SPUMANTI SCA,4/23/2024,7/1/2025,7/1/2025,,12/23/2025 9:44,2024,Prod,Label,P-LABEL,CCO,0.052631579,10,4,168,Material,Other,,
ZP03,3113758,110078471,1120,9/26/2024,11/14/2024,11/14/2024,2024,Gallo RDC TX  BWC-TX-101,Rework Non Value Add 01,Rework,LAMARC DOC PRSCO 187ML 24EA NV OS,ZHWA,Trading Goods,Gallo Finished Good,OS,000000000000003750OS,45245,24,,6374,187ML CHAM BTL,187ML,PRO,WHT,LAM,LA MARCA,GLASS_BOTTLE,GLASS_BOTTLE - BTL,,,,,Commercial,360,"3,456","4,979.51",20240402,WLBL,WINE,P-LABEL,1178,PO,,"4502809645, 4502809648, 4502809654",110078471,20240402,1178,,5064,436526,LA MARCA VINI E SPUMANTI SCA,5/29/2024,7/1/2025,7/1/2025,WRONG UPC ON BACK LABEL.  HAND APPLY CORRECT UPC STICKER OVER EXISTING UPC.,12/23/2025 9:44,2024,Inputs,Label,P-LABEL,RDC TX,0.142857143,11,4,169,Material,UPC Issue,,
ZP03,3109363,110078471,1151,7/1/2024,7/1/2024,7/1/2024,2024,Gallo Winery CDC Modesto,Rework Non Value Add 01,Rework,LAMARC DOC PRSCO 187ML 24EA NV OS,ZHWA,Trading Goods,Gallo Finished Good,OS,000000000000003750OS,45245,24,,6374,187ML CHAM BTL,187ML,PRO,WHT,LAM,LA MARCA,GLASS_BOTTLE,GLASS_BOTTLE - BTL,,,,,Commercial,"1,296","13,824","19,572.88",20240304,WLBL,WINE,P-LABEL,1128,PO,,"4502809598, 4502809599, 4502809601, 4502809604",110078471,20240304,1178,,2928,436526,LA MARCA VINI E SPUMANTI SCA,4/22/2024,7/1/2025,7/1/2025,"WRONG UPC ON BACK LABEL.  HAND APPLY CORRECT UPC STICKER OVER EXISTING UPC.
Location B--4-18 has been res coded",12/23/2025 9:44,2024,Inputs,Label,P-LABEL,Mod,0.2,7,3,70,Material,UPC Issue,,
ZP03,3109363,110078471,1151,7/1/2024,7/1/2024,7/1/2024,2024,Gallo Winery CDC Modesto,Rework Non Value Add 01,Rework,LAMARC DOC PRSCO 187ML 24EA NV OS,ZHWA,Trading Goods,Gallo Finished Good,OS,000000000000003750OS,45245,24,,6374,187ML CHAM BTL,187ML,PRO,WHT,LAM,LA MARCA,GLASS_BOTTLE,GLASS_BOTTLE - BTL,,,,,Commercial,"1,296","13,824","19,572.88",20240304,WLBL,WINE,P-LABEL,1178,PO,,"4502809598, 4502809599, 4502809601, 4502809604",110078471,20240304,1178,,2928,436526,LA MARCA VINI E SPUMANTI SCA,4/22/2024,7/1/2025,7/1/2025,"WRONG UPC ON BACK LABEL.  HAND APPLY CORRECT UPC STICKER OVER EXISTING UPC.
Location B--4-18 has been res coded",12/23/2025 9:44,2024,Inputs,Label,P-LABEL,Mod,0.2,7,3,70,Material,UPC Issue,,
ZP03,3109363,110078471,1151,7/1/2024,7/1/2024,7/1/2024,2024,Gallo Winery CDC Modesto,Rework Non Value Add 01,Rework,LAMARC DOC PRSCO 187ML 24EA NV OS,ZHWA,Trading Goods,Gallo Finished Good,OS,000000000000003750OS,45245,24,,6374,187ML CHAM BTL,187ML,PRO,WHT,LAM,LA MARCA,GLASS_BOTTLE,GLASS_BOTTLE - BTL,,,,,Commercial,"1,296","1,728","2,446.61",20240305,WLBL,WINE,P-LABEL,1178,PO,,"4502809599, 4502809601, 4502809602, 4502809603, 4502809604",110078471,20240305,1178,,6065,436526,LA MARCA VINI E SPUMANTI SCA,4/22/2024,7/1/2025,7/1/2025,"WRONG UPC ON BACK LABEL.  HAND APPLY CORRECT UPC STICKER OVER EXISTING UPC.
Location B--4-18 has been res coded",12/23/2025 9:44,2024,Inputs,Label,P-LABEL,Mod,0.2,7,3,70,Material,UPC Issue,,
ZP03,3109363,110078471,1151,7/1/2024,7/1/2024,7/1/2024,2024,Gallo Winery CDC Modesto,Rework Non Value Add 01,Rework,LAMARC DOC PRSCO 187ML 24EA NV OS,ZHWA,Trading Goods,Gallo Finished Good,OS,000000000000003750OS,45245,24,,6374,187ML CHAM BTL,187ML,PRO,WHT,LAM,LA MARCA,GLASS_BOTTLE,GLASS_BOTTLE - BTL,,,,,Commercial,"1,296","13,824","19,572.88",20240301,WLBL,WINE,P-LABEL,1178,PO,,"4502809593, 4502809595, 4502809596, 4502809597, 4502809598",110078471,20240301,1178,,6336,436526,LA MARCA VINI E SPUMANTI SCA,4/23/2024,7/1/2025,7/1/2025,"WRONG UPC ON BACK LABEL.  HAND APPLY CORRECT UPC STICKER OVER EXISTING UPC.
Location B--4-18 has been res coded",12/23/2025 9:44,2024,Inputs,Label,P-LABEL,Mod,0.2,7,3,69,Material,UPC Issue,,
ZP03,3109363,110078471,1151,7/1/2024,7/1/2024,7/1/2024,2024,Gallo Winery CDC Modesto,Rework Non Value Add 01,Rework,LAMARC DOC PRSCO 187ML 24EA NV OS,ZHWA,Trading Goods,Gallo Finished Good,OS,000000000000003750OS,45245,24,,6374,187ML CHAM BTL,187ML,PRO,WHT,LAM,LA MARCA,GLASS_BOTTLE,GLASS_BOTTLE - BTL,,,,,Commercial,"1,296","1,728","2,446.61",20240305,WLBL,WINE,P-LABEL,1128,PO,,"4502809599, 4502809601, 4502809602, 4502809603, 4502809604",110078471,20240305,1178,,6065,436526,LA MARCA VINI E SPUMANTI SCA,4/22/2024,7/1/2025,7/1/2025,"WRONG UPC ON BACK LABEL.  HAND APPLY CORRECT UPC STICKER OVER EXISTING UPC.
Location B--4-18 has been res coded",12/23/2025 9:44,2024,Inputs,Label,P-LABEL,Mod,0.2,7,3,70,Material,UPC Issue,,
ZP03,3109295,110078471,1151,6/27/2024,6/28/2024,7/3/2024,2024,Gallo Winery CDC Modesto,Rework Non Value Add 01,Rework,LAMARC DOC PRSCO 187ML 24EA NV OS,ZHWA,Trading Goods,Gallo Finished Good,OS,000000000000003750OS,45245,24,,6374,187ML CHAM BTL,187ML,PRO,WHT,LAM,LA MARCA,GLASS_BOTTLE,GLASS_BOTTLE - BTL,,,,,Commercial,864,"3,456","4,893.22",20240304,WLBL,WINE,P-LABEL,1128,PO,,"4502809598, 4502809599, 4502809601, 4502809604",110078471,20240304,1178,,2928,436526,LA MARCA VINI E SPUMANTI SCA,4/22/2024,7/1/2025,7/1/2025,"WRONG UPC ON BACK LABEL.  HAND APPLY CORRECT UPC STICKER OVER EXISTING UPC.
Location G--7-04 has been res coded",12/23/2025 9:44,2024,Inputs,Label,P-LABEL,Mod,0.166666667,6,2,72,Material,UPC Issue,,
ZP03,3109295,110078471,1151,6/27/2024,6/28/2024,7/3/2024,2024,Gallo Winery CDC Modesto,Rework Non Value Add 01,Rework,LAMARC DOC PRSCO 187ML 24EA NV OS,ZHWA,Trading Goods,Gallo Finished Good,OS,000000000000003750OS,45245,24,,6374,187ML CHAM BTL,187ML,PRO,WHT,LAM,LA MARCA,GLASS_BOTTLE,GLASS_BOTTLE - BTL,,,,,Commercial,864,"3,456","4,893.22",20240304,WLBL,WINE,P-LABEL,1178,PO,,"4502809598, 4502809599, 4502809601, 4502809604",110078471,20240304,1178,,2928,436526,LA MARCA VINI E SPUMANTI SCA,4/22/2024,7/1/2025,7/1/2025,"WRONG UPC ON BACK LABEL.  HAND APPLY CORRECT UPC STICKER OVER EXISTING UPC.
Location G--7-04 has been res coded",12/23/2025 9:44,2024,Inputs,Label,P-LABEL,Mod,0.166666667,6,2,72,Material,UPC Issue,,
ZP03,3109295,110078471,1151,6/27/2024,6/28/2024,7/3/2024,2024,Gallo Winery CDC Modesto,Rework Non Value Add 01,Rework,LAMARC DOC PRSCO 187ML 24EA NV OS,ZHWA,Trading Goods,Gallo Finished Good,OS,000000000000003750OS,45245,24,,6374,187ML CHAM BTL,187ML,PRO,WHT,LAM,LA MARCA,GLASS_BOTTLE,GLASS_BOTTLE - BTL,,,,,Commercial,864,"5,184","7,339.83",20240305,WLBL,WINE,P-LABEL,1178,PO,,"4502809599, 4502809601, 4502809602, 4502809603, 4502809604",110078471,20240305,1178,,6065,436526,LA MARCA VINI E SPUMANTI SCA,4/22/2024,7/1/2025,7/1/2025,"WRONG UPC ON BACK LABEL.  HAND APPLY CORRECT UPC STICKER OVER EXISTING UPC.
Location G--7-04 has been res coded",12/23/2025 9:44,2024,Inputs,Label,P-LABEL,Mod,0.166666667,6,2,72,Material,UPC Issue,,
ZP03,3109295,110078471,1151,6/27/2024,6/28/2024,7/3/2024,2024,Gallo Winery CDC Modesto,Rework Non Value Add 01,Rework,LAMARC DOC PRSCO 187ML 24EA NV OS,ZHWA,Trading Goods,Gallo Finished Good,OS,000000000000003750OS,45245,24,,6374,187ML CHAM BTL,187ML,PRO,WHT,LAM,LA MARCA,GLASS_BOTTLE,GLASS_BOTTLE - BTL,,,,,Commercial,864,"1,728","2,446.61",20240306,WLBL,WINE,P-LABEL,1178,PO,,"4502809597, 4502809602, 4502809603, 4502809604",110078471,20240306,1178,,1759,436526,LA MARCA VINI E SPUMANTI SCA,4/22/2024,7/1/2025,7/1/2025,"WRONG UPC ON BACK LABEL.  HAND APPLY CORRECT UPC STICKER OVER EXISTING UPC.
Location G--7-04 has been res coded",12/23/2025 9:44,2024,Inputs,Label,P-LABEL,Mod,0.166666667,6,2,72,Material,UPC Issue,,
ZP03,3109295,110078471,1151,6/27/2024,6/28/2024,7/3/2024,2024,Gallo Winery CDC Modesto,Rework Non Value Add 01,Rework,LAMARC DOC PRSCO 187ML 24EA NV OS,ZHWA,Trading Goods,Gallo Finished Good,OS,000000000000003750OS,45245,24,,6374,187ML CHAM BTL,187ML,PRO,WHT,LAM,LA MARCA,GLASS_BOTTLE,GLASS_BOTTLE - BTL,,,,,Commercial,864,"8,640","12,233.05",20240301,WLBL,WINE,P-LABEL,1178,PO,,"4502809593, 4502809595, 4502809596, 4502809597, 4502809598",110078471,20240301,1178,,6336,436526,LA MARCA VINI E SPUMANTI SCA,4/23/2024,7/1/2025,7/1/2025,"WRONG UPC ON BACK LABEL.  HAND APPLY CORRECT UPC STICKER OVER EXISTING UPC.
Location G--7-04 has been res coded",12/23/2025 9:44,2024,Inputs,Label,P-LABEL,Mod,0.166666667,6,2,71,Material,UPC Issue,,
